left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,result
532.1259575,479.6028601,188.7627149,488.5696785,593.4762535,738.6718994,169.1868095,792.9890071,593.4762535,738.6718994,169.1868095,792.9890071,368.6968999,318.1594791,1
832.3863807,533.2912204,483.9810956,544.2462417,893.2372499,802.8286082,458.1924461,837.2835667,893.2372499,802.8286082,458.1924461,837.2835667,670.2860132,364.8196689,1
578.4088715,540.2709095,228.7338223,552.1000112,635.3883405,802.4515985,207.1004633,852.7474272,635.3883405,802.4515985,207.1004633,852.7474272,411.9847012,369.9181904,1
852.3096175,548.7340856,500.0804279,555.6933689,911.3759661,835.5577469,473.450002,854.4148219,911.3759661,835.5577469,473.450002,854.4148219,685.6835108,383.4858716,1
596.860242,489.7891551,228.996878,496.1808565,658.1769195,815.8855026,149.7371633,793.8726255,658.1769195,815.8855026,149.7371633,793.8726255,399.3923175,288.1321337,1
850.2925467,544.7577111,483.0043228,556.3043064,911.0211877,874.8795809,396.0933374,871.7938303,911.0211877,874.8795809,396.0933374,871.7938303,658.880361,347.3128282,1
169.2894177,150.4029582,45.47939146,148.849407,183.6169305,248.1890567,27.52589393,249.4347347,183.6169305,248.1890567,27.52589393,249.4347347,104.5350239,79.22675091,1
570.1864641,540.9515425,209.4693054,541.835135,623.5344887,874.9701629,117.6595085,833.8932239,623.5344887,874.9701629,117.6595085,833.8932239,375.6620408,333.3790461,1
837.6277925,535.6597166,470.489834,541.5445213,901.1419446,862.4530581,378.3848731,833.6663408,901.1419446,862.4530581,378.3848731,833.6663408,638.4740832,329.9410099,1
651.1254909,500.0039655,283.8305056,500.4467583,712.6935831,830.9377462,202.3397561,801.4607549,712.6935831,830.9377462,202.3397561,801.4607549,460.8706638,303.5710758,1
562.3059711,493.538216,198.9852,498.0801885,616.3206759,822.7911518,112.7311293,783.5213255,616.3206759,822.7911518,112.7311293,783.5213255,369.7839248,291.7498416,1
798.0320029,584.9626213,486.9912149,571.7849917,949.251498,847.1581317,349.5490915,854.3210857,949.251498,847.1581317,349.5490915,854.3210857,643.6880386,375.5934958,1
657.4824232,502.137811,345.5241415,493.7159109,807.9517186,774.243494,209.7348662,786.7925553,807.9517186,774.243494,209.7348662,786.7925553,502.7011499,300.6070168,1
601.1972165,556.2867897,288.405191,553.1966202,751.3780702,823.8389388,156.1365727,835.5924418,751.3780702,823.8389388,156.1365727,835.5924418,449.5204992,350.4777209,1
802.3885517,575.0854272,491.1126122,569.3822175,957.6226387,855.3227431,362.2268686,857.4703574,957.6226387,855.3227431,362.2268686,857.4703574,650.9106388,375.521704,1
540.8070803,463.4331186,231.9301963,456.7403682,696.763804,742.6362262,93.43755126,745.139814,696.763804,742.6362262,93.43755126,745.139814,389.0420127,266.118876,1
510.5823727,427.0687131,198.0008009,417.8419238,662.3694043,704.940622,62.18942893,698.7231617,662.3694043,704.940622,62.18942893,698.7231617,356.9448663,222.0630637,1
181.5930723,159.3371083,49.96603565,157.0703605,209.3835965,264.843392,23.80440393,257.3577511,209.3835965,264.843392,23.80440393,257.3577511,112.4796075,81.92243394,1
553.3878037,589.6519604,241.781748,583.4615867,701.6493713,859.3085327,104.760536,866.9231362,701.6493713,859.3085327,104.760536,866.9231362,401.3456402,387.9152294,1
811.1906052,408.0013913,497.0954359,403.2418069,963.1118923,679.7141892,365.4717281,685.922237,963.1118923,679.7141892,365.4717281,685.922237,655.8726728,206.4240718,1
816.3485496,424.5165462,503.0418004,416.0720519,967.0830588,706.7691786,365.2997153,700.0228661,967.0830588,706.7691786,365.2997153,700.0228661,660.7913297,224.4201969,1
519.2511086,414.4576721,210.0577501,408.4897156,675.6460741,685.0455322,73.93301061,693.8502045,675.6460741,685.0455322,73.93301061,693.8502045,365.3537831,212.5616913,1
818.1285942,559.3065687,495.5721147,565.3936114,866.4709029,803.0984647,455.4475873,846.4804421,866.4709029,803.0984647,455.4475873,846.4804421,645.0350504,374.4456681,1
819.6534235,471.6040432,496.5576165,474.1048664,868.2083718,743.9005733,456.5241566,761.0059381,868.2083718,743.9005733,456.5241566,761.0059381,642.9875569,283.7152719,1
810.9745573,438.3398986,493.2415946,443.838661,864.5314524,682.9734972,446.8416968,730.3586009,864.5314524,682.9734972,446.8416968,730.3586009,641.5437878,249.1320959,1
477.5688781,413.5308702,153.2685529,413.955985,528.0908333,682.6650918,116.4037113,702.42891,528.0908333,682.6650918,116.4037113,702.42891,299.7279319,223.8797306,1
208.5243511,189.2541403,59.13888633,186.6784644,233.5591757,314.4350386,29.82510448,297.9498839,233.5591757,314.4350386,29.82510448,297.9498839,128.3847493,99.08634305,1
714.21752,409.2367614,391.2975127,413.6837822,766.2270131,682.4218959,350.7692011,697.8525563,766.2270131,682.4218959,350.7692011,697.8525563,536.3797181,221.8076792,1
464.5879364,426.28388,141.8557243,430.4240729,513.3573121,697.8442774,103.910346,716.0409143,513.3573121,697.8442774,103.910346,716.0409143,283.1076738,238.9588734,1
517.4747338,449.7127097,192.5622828,457.9108751,570.7574033,706.6413503,150.7761283,737.426445,570.7574033,706.6413503,150.7761283,737.426445,342.3437973,258.8919382,1
715.5342784,424.8764455,393.5576603,429.9618466,768.5122871,667.6699619,348.3034596,707.923836,768.5122871,667.6699619,348.3034596,707.923836,540.0443678,234.4151459,1
495.6138968,462.9187844,171.1099743,471.164878,546.516165,713.1590466,126.1043409,746.3125015,546.516165,713.1590466,126.1043409,746.3125015,319.9811135,273.970786,1
468.1851282,558.8602159,144.5365591,566.0322425,517.9538028,814.7454684,105.9364312,847.3627586,517.9538028,814.7454684,105.9364312,847.3627586,293.5205723,370.742061,1
795.4791963,441.635747,473.6383184,449.6859837,846.2789397,681.4540911,429.574375,729.5225692,846.2789397,681.4540911,429.574375,729.5225692,618.5538068,252.5477552,1
829.0264215,567.1380994,481.6477952,541.9912859,873.9385691,889.2691094,337.9637637,857.0753946,873.9385691,889.2691094,337.9637637,857.0753946,678.2705567,323.3750024,1
678.4853935,488.6703517,330.5784225,469.1594864,725.6046295,825.5047193,188.356638,784.9787818,725.6046295,825.5047193,188.356638,784.9787818,532.3034763,252.0263628,1
828.8821507,521.7000372,487.6962837,498.8304076,882.1351111,851.802449,344.0216242,819.3541092,882.1351111,851.802449,344.0216242,819.3541092,688.1643641,281.2672734,1
215.9565096,175.8322652,62.02287437,188.6347405,310.0583448,95.9186402,34.62810447,311.2472798,310.0583448,95.9186402,34.62810447,311.2472798,137.4177394,102.1693027,1
653.1391543,530.6261044,309.8842284,506.5414416,696.7254934,847.1145695,162.0337647,814.4221344,696.7254934,847.1145695,162.0337647,814.4221344,511.4779401,291.468912,1
654.6826305,539.6554793,267.2519196,524.3791155,765.4305662,878.9627593,188.0516821,883.5137254,765.4305662,878.9627593,188.0516821,883.5137254,483.1657568,333.7305715,1
416.5929636,358.9579103,130.1123369,350.6683481,465.568918,582.6460097,91.93259624,569.4827986,465.568918,582.6460097,91.93259624,569.4827986,279.0927079,175.5264316,1
398.9837465,394.9812515,106.5922218,382.9475657,440.2813613,629.118638,73.99718982,622.1914443,440.2813613,629.118638,73.99718982,622.1914443,255.1273692,214.9696773,1
476.3947096,336.9112874,182.0293498,321.8156345,522.4326212,566.674917,149.7374326,550.8786546,522.4326212,566.674917,149.7374326,550.8786546,335.5705719,149.8436327,1
407.1028583,438.7023684,120.5258668,429.9186575,450.4892867,672.1294772,84.55775359,667.6414812,450.4892867,672.1294772,84.55775359,667.6414812,264.0209925,259.5437597,1
441.3171047,353.4013698,149.8643979,340.0059171,485.4825673,585.7636347,116.2663881,570.3549705,485.4825673,585.7636347,116.2663881,570.3549705,296.4651,173.5542453,1
402.4422342,439.9778438,109.0799493,423.4315708,444.4767225,680.503399,82.11859405,666.2387273,444.4767225,680.503399,82.11859405,666.2387273,258.213163,256.6934475,1
488.2023007,442.7497208,206.421572,431.3603041,563.3488655,641.6085453,129.3973971,633.7746,563.3488655,641.6085453,129.3973971,633.7746,350.9506613,267.0102713,1
492.5051057,404.6475229,212.2668157,392.9739761,569.1248294,604.5609999,133.16367,597.817162,569.1248294,604.5609999,133.16367,597.817162,355.7125635,227.3361495,1
214.4802954,193.9161345,58.38838747,189.9866089,226.7908752,318.6871558,33.6717959,310.2658466,226.7908752,318.6871558,33.6717959,310.2658466,134.0941311,106.3788459,1
410.822088,399.3282823,130.5693811,390.1387936,489.735281,599.6000923,49.90624112,598.719748,489.735281,599.6000923,49.90624112,598.719748,275.9436918,225.5107682,1
429.3395114,339.5009363,147.4264276,330.076579,505.9543031,540.5504686,69.28633735,532.5128555,505.9543031,540.5504686,69.28633735,532.5128555,293.4788826,162.5210595,1
500.7722526,340.354895,218.7922658,328.939797,578.312808,541.9118464,141.5472676,531.6808337,578.312808,541.9118464,141.5472676,531.6808337,362.8873211,167.9869223,1
400.5791026,449.3773488,119.4354968,436.6902602,480.7145655,652.2385597,42.62579209,647.802789,480.7145655,652.2385597,42.62579209,647.802789,262.3386771,273.5145779,1
522.3926252,446.7566851,212.7821673,438.1071796,607.5490266,698.8714553,131.698552,688.5149939,607.5490266,698.8714553,131.698552,688.5149939,361.8415452,260.3642092,1
470.4388747,347.5387058,161.7138243,340.2364763,556.5866276,606.1532584,79.6731649,594.9817486,556.5866276,606.1532584,79.6731649,594.9817486,310.8943442,167.6515199,1
451.938765,372.6129216,151.0270558,363.9226956,543.5606217,630.3067067,62.24912792,620.7932893,543.5606217,630.3067067,62.24912792,620.7932893,293.4903225,195.5395203,1
511.8299044,428.6049897,203.5195792,417.2490926,603.4446538,679.3148457,120.2699498,673.2994323,603.4446538,679.3148457,120.2699498,673.2994323,353.8576277,241.6352694,1
434.8900881,409.2348091,131.4598725,401.9405406,525.5482629,656.2858253,44.19127867,659.5465804,525.5482629,656.2858253,44.19127867,659.5465804,281.3622169,219.6937274,1
526.3886697,332.8758622,223.0073805,325.791459,618.376296,587.7684426,136.5795314,579.7663544,618.376296,587.7684426,136.5795314,579.7663544,373.1550422,153.0422018,1
172.6299887,146.0102887,47.55877209,143.6306962,188.6622628,247.826121,28.51514927,241.4829503,188.6622628,247.826121,28.51514927,241.4829503,108.8408422,73.5244846,1
452.2169298,328.7526593,171.025853,338.1106744,537.3574361,580.5086164,84.71212849,578.0327091,537.3574361,580.5086164,84.71212849,578.0327091,316.4518346,167.3495016,1
417.8519928,340.9879496,129.7427329,354.6775854,500.2430177,593.3961858,41.00529474,601.0554031,500.2430177,593.3961858,41.00529474,601.0554031,267.3493686,181.9824203,1
421.36647,321.5438709,136.9540781,330.821291,506.5682456,568.3509014,48.21498445,571.0386245,506.5682456,568.3509014,48.21498445,571.0386245,284.6498523,162.6059536,1
431.9203647,393.9993691,140.3994765,405.0858453,507.4132583,644.0178707,51.78593448,649.9328501,507.4132583,644.0178707,51.78593448,649.9328501,282.4813866,230.9295859,1
410.2423937,395.0691519,113.7518442,397.2636528,483.1543257,643.5869169,30.054326,639.4557438,483.1543257,643.5869169,30.054326,639.4557438,260.3359322,228.4045477,1
458.1036508,328.7587377,161.5579703,339.7246809,535.2062214,579.1876023,80.13064259,582.0981312,535.2062214,579.1876023,80.13064259,582.0981312,310.0431055,170.2653669,1
428.604538,366.5583263,142.96684,373.1130384,510.5651751,612.3934826,57.06390381,613.0281397,510.5651751,612.3934826,57.06390381,613.0281397,288.5903586,202.0313256,1
498.9133933,447.1564115,209.637365,442.7162538,574.1632794,633.672796,141.6288898,640.4269432,574.1632794,633.672796,141.6288898,640.4269432,359.9482749,262.1491458,1
455.7406011,342.6921952,171.0474923,337.4605286,530.9115729,534.9090207,105.1216507,543.9823747,530.9115729,534.9090207,105.1216507,543.9823747,319.7190335,158.0242261,1
192.0659781,174.7861612,56.35886252,180.9766423,184.9433517,293.2802489,75.27395248,319.1207948,184.9433517,293.2802489,75.27395248,319.1207948,135.4050767,105.6751932,1
441.3372546,357.9763448,156.0789273,352.9146194,514.2971267,548.89498,87.66011849,550.6798267,514.2971267,548.89498,87.66011849,550.6798267,307.1996229,174.3572751,1
474.8991593,345.0188784,190.2249496,342.0051265,545.3120562,538.3503514,123.2697616,540.7683229,545.3120562,538.3503514,123.2697616,540.7683229,338.5113561,163.0539371,1
401.7697003,353.4136415,118.1560349,352.5075328,479.4818109,540.7878029,44.45576519,553.7261581,479.4818109,540.7878029,44.45576519,553.7261581,266.9334451,168.2765257,1
462.7641559,407.8802984,179.6727259,405.2479429,543.0316635,604.8769766,117.2154117,600.4633291,543.0316635,604.8769766,117.2154117,600.4633291,326.5678015,221.8601596,1
471.4253604,434.493711,175.6114742,414.6754766,503.8595849,706.1624527,73.91976237,655.5544233,503.8595849,706.1624527,73.91976237,655.5544233,328.3401895,246.0085773,1
449.4677796,362.0761557,150.91133,340.3656054,486.4090576,624.2944186,49.69670337,577.3746876,486.4090576,624.2944186,49.69670337,577.3746876,306.852592,168.4192169,1
520.0757923,459.929204,225.3226562,441.4737635,552.8213003,726.6633759,125.3719971,681.9043941,552.8213003,726.6633759,125.3719971,681.9043941,380.9344802,271.5217152,1
431.837574,372.9747518,134.3256953,350.6845292,467.7793164,635.8777702,37.64457393,583.8104949,467.7793164,635.8777702,37.64457393,583.8104949,290.8592595,179.5912371,1
476.6776125,385.7682684,180.8648072,364.7083434,513.2545604,650.2198702,80.29849017,603.1363708,513.2545604,650.2198702,80.29849017,603.1363708,336.6022996,192.4843079,1
522.5307512,467.5697474,224.3120034,442.0378484,559.175055,735.0422206,122.5820671,681.6725908,559.175055,735.0422206,122.5820671,681.6725908,384.595587,274.8499372,1
192.0178342,182.3376274,46.86017334,194.5549955,198.0339413,327.0255032,85.63107347,322.6806059,198.0339413,327.0255032,85.63107347,322.6806059,124.3239694,107.6890745,1
467.0050112,467.9420489,172.5563073,445.2528083,507.6399558,729.0088487,70.43472822,679.4169158,507.6399558,729.0088487,70.43472822,679.4169158,327.2065506,273.9045465,1
526.798138,452.6936257,231.6249286,452.6244864,606.4580569,690.0143048,185.8625005,662.0003074,606.4580569,690.0143048,185.8625005,662.0003074,386.0280626,273.5122421,1
423.53482,396.5636362,129.8902561,394.2263196,503.3206028,631.0458791,82.22054368,615.894913,503.3206028,631.0458791,82.22054368,615.894913,282.5294512,210.9019189,1
520.1820028,403.5174227,221.5792131,400.8984375,601.5068507,641.5629864,174.729048,620.5633736,601.5068507,641.5629864,174.729048,620.5633736,379.2499192,216.6766751,1
423.013908,374.90153,131.7463861,373.2709082,506.6861687,611.7083695,82.73433834,581.5091493,506.6861687,611.7083695,82.73433834,581.5091493,291.454658,194.5323493,1
526.6233342,454.4079085,230.3271189,451.918002,605.1867487,693.034246,180.6830717,663.4344473,605.1867487,693.034246,180.6830717,663.4344473,382.6711858,270.323581,1
429.860693,455.0719292,136.1485606,459.0215545,512.6591973,688.8913201,96.49093634,687.8009048,512.6591973,688.8913201,96.49093634,687.8009048,293.0515137,270.8547686,1
469.7870886,343.7178567,175.7141286,345.1905638,553.3301908,575.1887217,126.9695087,556.5543965,553.3301908,575.1887217,126.9695087,556.5543965,334.3634641,164.4366547,1
529.1355452,341.2208509,233.1588449,335.3737468,603.3994916,576.4528275,189.0259382,554.1945755,603.3994916,576.4528275,189.0259382,554.1945755,387.3368132,155.0852241,1
433.7865679,351.0832574,138.8101193,354.2921554,515.3831054,588.0167469,97.63522822,580.4867761,515.3831054,588.0167469,97.63522822,580.4867761,294.7696193,166.7955144,1
180.516413,158.5989332,63.48392713,161.7633963,209.112191,239.6478796,26.76436341,239.3769979,209.112191,239.6478796,26.76436341,239.3769979,122.7085503,96.69678211,1
216.3884596,204.9315742,54.56725103,195.5752723,213.4403455,340.2645373,40.42456317,330.5992017,213.4403455,340.2645373,40.42456317,330.5992017,108.8258436,96.31796259,1
527.6502759,340.5702723,231.734468,337.2760895,607.979476,577.2529127,188.252953,557.9170693,607.979476,577.2529127,188.252953,557.9170693,389.9080334,156.4169102,1
531.3919512,450.329371,232.6192129,438.78494,564.2811937,707.9717823,195.1072099,691.5549502,564.2811937,707.9717823,195.1072099,691.5549502,395.562397,266.1569709,1
502.7773123,402.0415457,204.5709513,392.5506893,530.2264829,651.8206625,160.9128304,644.9930202,530.2264829,651.8206625,160.9128304,644.9930202,359.2736044,217.4624135,1
419.2032228,443.4980953,120.6090156,431.2434807,448.5638311,693.6145444,79.84500235,680.1535082,448.5638311,693.6145444,79.84500235,680.1535082,277.6082214,254.9457233,1
449.4861826,359.7770596,153.7364356,353.8279387,477.7337837,608.579053,105.7364385,610.6280316,477.7337837,608.579053,105.7364385,610.6280316,308.19298,181.1799914,1
460.1783001,438.6536036,172.127915,427.3753961,498.686108,687.5874438,134.2503943,675.962051,498.686108,687.5874438,134.2503943,675.962051,331.9244635,249.8879578,1
535.6344664,333.8583755,240.6911831,328.6251926,564.6161571,575.2331114,191.9686577,583.6842155,564.6161571,575.2331114,191.9686577,583.6842155,392.1253287,154.2894602,1
409.9695326,435.6917415,113.2145034,424.6399689,438.9201143,690.9214535,68.5640012,675.3284883,438.9201143,690.9214535,68.5640012,675.3284883,272.9607323,248.5545545,1
409.0776021,455.0834545,117.645023,447.2308134,448.2974243,707.3990824,82.19134048,693.6854485,448.2974243,707.3990824,82.19134048,693.6854485,280.3776287,267.0363636,1
524.7559311,348.2733497,223.8216742,342.0570253,553.4775507,595.3188065,184.9985086,594.3852479,553.4775507,595.3188065,184.9985086,594.3852479,391.1582783,165.1167316,1
701.6400776,522.7226415,179.6596727,525.1259208,792.2229978,901.2297392,65.08486873,903.0740104,792.2229978,901.2297392,65.08486873,903.0740104,445.9251419,295.2565241,1
413.0598211,394.6165753,115.5050817,377.7486938,443.2213759,652.9416872,72.41183466,627.6450899,443.2213759,652.9416872,72.41183466,627.6450899,276.0740744,205.0497228,1
453.8886204,373.0636353,159.2725625,371.918257,517.2177221,640.3993673,102.0321827,627.1765262,517.2177221,640.3993673,102.0321827,627.1765262,307.5143107,182.4699386,1
531.8367125,443.6716497,238.6932316,449.3302596,600.8548104,707.6100659,183.1353801,700.5187488,600.8548104,707.6100659,183.1353801,700.5187488,389.3307891,251.6343355,1
515.3470239,445.8224622,216.5248877,440.4596574,573.3259658,713.9932425,155.5208707,703.4258586,573.3259658,713.9932425,155.5208707,703.4258586,359.3509199,256.0914973,1
428.230108,370.5733291,132.9756203,372.2751563,493.9462763,631.0177639,73.77856421,622.9591029,493.9462763,631.0177639,73.77856421,622.9591029,282.9036623,180.7574131,1
405.9072971,372.9645848,109.5439062,374.5389506,468.5669541,640.5045325,44.72178072,630.2002969,468.5669541,640.5045325,44.72178072,630.2002969,256.7612946,183.4869584,1
397.295922,459.136328,98.70271921,456.6790538,462.0546103,721.0121989,33.92325617,712.3702359,462.0546103,721.0121989,33.92325617,712.3702359,245.2839482,264.2718408,1
579.9898843,368.1711596,279.9681922,368.9757854,642.616088,632.334353,222.575092,626.3008301,642.616088,632.334353,222.575092,626.3008301,432.888551,175.044637,1
424.3233943,400.3040451,127.6183909,401.8843186,487.7469969,665.9889442,68.55738953,653.9289597,487.7469969,665.9889442,68.55738953,653.9289597,276.1911684,207.2710204,1
397.4726498,444.0268853,104.7671586,450.0075649,469.6239829,698.3573446,47.9735285,697.07753,469.6239829,698.3573446,47.9735285,697.07753,254.8135817,251.9664292,1
783.7284607,514.7470176,248.6632647,486.5315974,921.0032225,858.5625172,77.72441924,846.7311621,921.0032225,858.5625172,77.72441924,846.7311621,577.6168555,395.4893947,1
421.0352743,433.4576893,123.847589,435.4111332,485.9916079,694.8494101,62.3283717,688.8933098,485.9916079,694.8494101,62.3283717,688.8933098,271.2852269,239.131946,1
538.101181,444.7810886,240.4522491,446.0426109,551.5027628,691.3838425,193.9302347,667.5211987,551.5027628,691.3838425,193.9302347,667.5211987,381.4002447,266.3904719,1
469.7075815,445.9879446,170.9652815,442.9610306,490.5264931,691.2530637,121.1951809,659.2173804,490.5264931,691.2530637,121.1951809,659.2173804,318.6969137,268.27417,1
500.9476504,394.3346629,201.1884386,389.45226,522.5390124,641.4847806,149.8392775,607.8798151,522.5390124,641.4847806,149.8392775,607.8798151,346.5185714,218.6345308,1
435.5412068,365.5862969,136.7133831,364.3553968,453.6696124,612.7143032,85.37832677,582.9127981,453.6696124,612.7143032,85.37832677,582.9127981,282.7393509,189.1277622,1
542.3593805,335.1026099,238.7419261,335.5425144,571.4676611,580.2621453,189.3036314,548.5497254,571.4676611,580.2621453,189.3036314,548.5497254,388.8293341,156.0649679,1
556.2326109,340.8058319,251.594611,332.401751,571.3614357,593.976151,219.7950938,572.2743521,571.3614357,593.976151,219.7950938,572.2743521,402.3704487,156.1769377,1
439.6008323,378.4641138,145.7485847,374.6154172,464.3812811,624.5778788,89.52055597,589.0637093,464.3812811,624.5778788,89.52055597,589.0637093,291.0369574,200.8763583,1
550.9581765,349.2202873,253.2911241,345.273888,568.6124098,597.4318249,206.4355379,573.6379273,568.6124098,597.4318249,206.4355379,573.6379273,400.8972983,169.4235699,1
628.5510681,337.8923242,330.7399695,331.4672034,652.8695602,595.1363604,297.989797,580.0797651,652.8695602,595.1363604,297.989797,580.0797651,477.971777,162.0561876,1
696.2359436,476.8303531,172.7220332,466.777647,677.089709,880.1423668,144.3080775,871.0490618,677.089709,880.1423668,144.3080775,871.0490618,431.6735628,324.1904513,1
409.5517502,355.9199524,111.3515849,350.1889114,430.359355,602.6795654,55.25435591,566.5833893,430.359355,602.6795654,55.25435591,566.5833893,254.615984,174.4461365,1
530.5528085,427.7497848,230.9290348,431.5328411,610.066299,655.1282154,225.2243395,680.0961177,610.066299,655.1282154,225.2243395,680.0961177,386.0238209,253.155445,1
438.2199305,370.4534547,143.8590526,376.3713287,518.1549568,609.2396262,135.8377118,622.4943683,518.1549568,609.2396262,135.8377118,622.4943683,296.8822479,200.3902626,1
512.4735855,340.813264,220.2355479,343.7449757,592.0678618,575.0365366,211.5782614,593.1001188,592.0678618,575.0365366,211.5782614,593.1001188,370.92847,167.0652811,1
398.5596266,346.5051806,102.1106597,351.186794,475.8005914,581.8557715,99.77767748,601.8957996,475.8005914,581.8557715,99.77767748,601.8957996,262.6245092,175.5934551,1
546.9174863,347.6576732,257.9176012,344.8532086,621.5712805,586.2334767,252.2207969,597.261371,621.5712805,586.2334767,252.2207969,597.261371,410.959047,175.1867417,1
419.52705,433.4872928,121.1835594,437.9498076,494.5960464,669.3521343,111.369833,685.1516865,494.5960464,669.3521343,111.369833,685.1516865,277.908783,254.9184821,1
515.9799293,352.6365101,221.6703675,354.2753264,589.3102585,591.4930299,213.7613148,601.7709464,589.3102585,591.4930299,213.7613148,601.7709464,370.2898645,174.5021716,1
395.778383,366.8911259,98.9601016,375.1754352,476.2297604,604.3290837,101.8932202,624.510854,476.2297604,604.3290837,101.8932202,624.510854,258.8629686,195.6478274,1
373.0981612,445.1739936,69.46127987,449.3087049,448.0702093,675.3919232,59.08892107,694.633018,448.0702093,675.3919232,59.08892107,694.633018,226.5274485,271.4545051,1
772.4886501,514.6766821,242.802917,498.791365,786.5973608,931.4210287,118.6394867,867.7909312,786.5973608,931.4210287,118.6394867,867.7909312,539.5675685,393.2933515,1
598.6029244,356.9539275,307.0146835,359.5668837,682.4287487,585.0835748,309.12149,608.1570218,682.4287487,585.0835748,309.12149,608.1570218,456.895876,182.949264,1
264.5287684,200.8918309,127.4884125,194.0670919,277.4116436,309.4802141,113.35677,297.1315002,277.4116436,309.4802141,113.35677,297.1315002,199.4639513,105.4562187,1
320.9984622,211.3885787,184.5880855,205.3927847,334.2093558,319.1684194,169.0884057,310.6007548,334.2093558,319.1684194,169.0884057,310.6007548,254.9623733,118.4923098,1
233.3097905,224.6765746,96.8246907,218.1350412,246.2741435,332.5130553,81.26882464,322.4504843,246.2741435,332.5130553,81.26882464,322.4504843,168.012321,131.4173527,1
395.7541519,326.1724505,259.0381966,319.5426955,409.0147902,437.4915183,242.5469489,425.2050128,409.0147902,437.4915183,242.5469489,425.2050128,330.6667992,232.452734,1
272.2263571,198.3695166,136.3073692,191.8160271,284.4294186,306.6074123,120.6903031,295.8699145,284.4294186,306.6074123,120.6903031,295.8699145,207.0237606,103.8087165,1
233.5124795,236.634263,97.12930834,229.4623307,246.6220293,346.9241064,81.94529307,333.7517217,246.6220293,346.9241064,81.94529307,333.7517217,169.5933927,141.1844188,1
378.2938263,192.7667833,242.2856269,185.2654402,391.3863065,301.8120096,226.5639918,290.3372233,391.3863065,301.8120096,226.5639918,290.3372233,314.7807026,96.4095794,1
242.5101348,272.2998888,104.9399902,265.1026067,254.973911,379.598437,90.65168774,367.1297316,254.973911,379.598437,90.65168774,367.1297316,177.7715455,176.6656337,1
